mode,load,0_vgg19-2,1_vgg19-2,2_vgg19-2,3_vgg19-2
mig,0.1,7.286310195922852,7.292270660400391,7.323265075683594,14.789462089538574
mig,0.2,7.227897644042969,7.279872894287109,7.266998291015625,14.766097068786621
mig,0.3,7.193922996520996,7.254242897033691,7.2479248046875,14.691829681396484
mig,0.4,7.158756256103516,7.21287727355957,7.214546203613281,14.629602432250977
mig,0.5,7.117033004760742,7.15327262878418,7.16400146484375,14.605998992919922
mig,0.6,7.095098495483398,7.13348388671875,7.13801383972168,14.6026611328125
mig,0.7,7.100582122802734,7.134437561035156,7.136344909667969,14.609098434448242
mig,0.8,7.118940353393555,7.150411605834961,7.156848907470703,14.641284942626953
mig,0.9,7.16853141784668,7.218599319458008,7.212996482849121,14.738321304321289
mig,1.0,7.266044616699219,7.306575775146484,7.306337356567383,14.898538589477539
