mode,load,0_squeezenet1_1-16,1_squeezenet1_1-16,2_vgg13-4
mps-uncap,1.0,8.114223480224611,7.445335388183593,6.667933464050292
mig,1.0,5.335402488708497,7.660074234008787,10.524778366088867
