mode,load,0_efficientnet_b5-2,1_mobilenet_v2-32,2_mobilenet_v2-32,3_mobilenet_v2-4
mps-uncap,1.0,38.539886474609375,21.47364616394043,21.356582641601562,18.354415893554688
