mode,load,0_efficientnet_b5-2,1_mobilenet_v2-32,2_mobilenet_v2-32,3_mobilenet_v2-4
mps-uncap,1.0,35.0874662399292,14.592170715332031,14.59240198135376,11.903600692749023
