mode,load,0_efficientnet_b5-2,1_mobilenet_v2-32,2_mobilenet_v2-32,3_mobilenet_v2-4
mps-uncap,1.0,31.488752365112337,14.138650894165039,14.130711555480957,11.053228378295898
