mode,load,0_densenet121-16,1_resnet34-16,2_squeezenet1_1-16
mps-uncap,0.8,18.15199851989746,8.458495140075684,4.194974899291992
mps-uncap,0.9,22.3846435546875,9.067058563232422,4.4623613357543945
mps-uncap,1.0,22.680282592773438,9.199976921081543,4.532098770141602
mps-uncap,0.5,14.525413513183594,6.299257278442383,3.4630298614501953
mps-uncap,0.6,15.54727554321289,6.5059661865234375,3.4868717193603516
mps-uncap,0.7,15.996813774108887,7.185935974121094,3.804326057434082
mps-uncap,0.1,21.90256118774414,7.846236228942871,4.125475883483887
mps-uncap,0.2,14.598608016967773,7.531881332397461,3.9653778076171875
mps-uncap,0.3,14.751911163330078,7.584810256958008,3.9255619049072266
mps-uncap,0.4,14.458656311035156,6.832599639892578,3.8444995880126953
