mode,load,0_densenet121-16,1_resnet34-16,2_squeezenet1_1-16
mps-uncap,0.8,0.012159347534179688,0.009775161743164062,0.009298324584960938
mps-uncap,0.9,0.01049041748046875,0.010967254638671875,0.010967254638671875
mps-uncap,1.0,0.016450881958007812,0.011682510375976562,0.012159347534179688
mps-uncap,0.5,0.011682510375976562,0.011205673217773438,0.009059906005859375
mps-uncap,0.6,0.010251998901367188,0.010251998901367188,0.0095367431640625
mps-uncap,0.7,0.01239776611328125,0.009298324584960938,0.009775161743164062
mps-uncap,0.1,0.013113021850585938,0.014066696166992188,0.012636184692382812
mps-uncap,0.2,0.011920928955078125,0.012159347534179688,0.011920928955078125
mps-uncap,0.3,0.012159347534179688,0.011682510375976562,0.011682510375976562
mps-uncap,0.4,0.01049041748046875,0.011205673217773438,0.011205673217773438
