mode,load,0_densenet201-32,1_inception_v3-2,2_resnet18-2
mps-uncap,0.8,45.21989822387695,19.93703842163086,12.295961380004883
mps-uncap,0.9,45.378684997558594,26.95918083190918,14.571428298950195
mps-uncap,1.0,50.08721351623535,21.148681640625,15.01774787902832
mps-uncap,0.5,46.138763427734375,27.315616607666016,13.541221618652344
mps-uncap,0.6,43.48039627075195,21.047115325927734,12.236833572387695
mps-uncap,0.7,45.02153396606445,17.066001892089844,9.282827377319336
mps-uncap,0.1,49.79443550109863,23.534536361694336,7.865667343139648
mps-uncap,0.2,41.846513748168945,21.497488021850586,7.896900177001953
mps-uncap,0.3,44.17610168457031,21.107196807861328,12.483358383178711
mps-uncap,0.4,48.54297637939453,23.697614669799805,16.740798950195312
