mode,load,0_densenet201-32,1_inception_v3-2,2_resnet18-2
mps-uncap,0.8,39.73006248474122,15.722179412841799,7.042665481567383
mps-uncap,0.9,37.14535713195801,15.826570987701416,7.652139663696289
mps-uncap,1.0,37.91384220123291,14.538836479187012,7.570006847381594
mps-uncap,0.5,36.75676345825195,16.365346908569336,7.40544319152832
mps-uncap,0.6,37.23698854446412,15.98651647567749,7.4497652053833
mps-uncap,0.7,37.454833984375,15.960931777954102,7.664065361022949
mps-uncap,0.1,47.26309776306152,22.459661960601803,5.931243896484374
mps-uncap,0.2,37.38279342651367,20.23679494857788,6.432859897613525
mps-uncap,0.3,36.220922470092766,18.756985664367672,7.279667854309068
mps-uncap,0.4,36.64518594741821,16.588323116302483,7.391858100891113
