mode,load,0_densenet201-32,1_inception_v3-2,2_resnet18-2
mps-uncap,0.8,651.7231464385986,410.4290008544922,50.246477127075195
mps-uncap,0.9,387.4833583831787,4544.334411621094,302.4919033050537
mps-uncap,1.0,8418.491125106812,6308.861255645752,5813.766002655029
mps-uncap,0.5,155.05361557006836,51.43570899963379,19.094228744506836
mps-uncap,0.6,173.77829551696777,107.93304443359375,25.656461715698242
mps-uncap,0.7,241.3191795349121,132.65299797058105,35.69293022155762
mps-uncap,0.1,40.10367393493652,24.63245391845703,7.678985595703125
mps-uncap,0.2,35.87007522583008,33.78939628601074,15.882730484008789
mps-uncap,0.3,86.08388900756836,36.52143478393555,21.161317825317383
mps-uncap,0.4,108.68430137634277,49.11351203918457,16.550302505493164
