mode,load,0_densenet201-32,1_inception_v3-2,2_resnet18-2
mps-uncap,0.8,125.95462799072266,73.0888843536377,5.699634552001953
mps-uncap,0.9,96.10915184020996,1691.0622119903564,38.07258605957031
mps-uncap,1.0,4294.591903686523,3009.691834449768,2855.264663696289
mps-uncap,0.5,35.965919494628906,13.16976547241211,3.3724308013916016
mps-uncap,0.6,45.58384418487549,16.562819480895996,3.8601160049438477
mps-uncap,0.7,56.03909492492676,22.867918014526367,5.058765411376953
mps-uncap,0.1,32.15646743774414,18.81086826324463,4.57763671875
mps-uncap,0.2,32.80210494995117,15.342235565185547,4.44340705871582
mps-uncap,0.3,33.434152603149414,12.222051620483398,4.144430160522461
mps-uncap,0.4,34.671902656555176,12.025117874145508,3.44085693359375
