mode,load,0_densenet201-32,1_inception_v3-2,2_resnet18-2
mps-uncap,0.8,31.62837028503418,8.475065231323242,1.9421577453613281
mps-uncap,0.9,32.25421905517578,8.755207061767578,1.9485950469970703
mps-uncap,1.0,31.707048416137695,8.667469024658203,1.9581317901611328
mps-uncap,0.5,29.4950008392334,8.509159088134766,1.9173622131347656
mps-uncap,0.6,28.812646865844727,8.604049682617188,1.9428730010986328
mps-uncap,0.7,29.744625091552734,8.528709411621094,1.9593238830566406
mps-uncap,0.1,28.422832489013672,8.848428726196289,2.1567344665527344
mps-uncap,0.2,28.310775756835938,8.572816848754883,2.000570297241211
mps-uncap,0.3,28.59044075012207,8.565425872802734,1.9505023956298828
mps-uncap,0.4,28.57661247253418,8.577346801757812,1.9202232360839844
