mode,load,0_densenet201-32,1_inception_v3-2,2_resnet18-2
mps-uncap,0.8,582.9687213897711,370.8084106445315,30.176506042480504
mps-uncap,0.9,347.96284675598184,4482.442235946655,280.8980941772461
mps-uncap,1.0,8395.60019493103,6263.562572002411,5750.36631345749
mps-uncap,0.5,139.1270923614503,48.51859092712403,13.428745269775353
mps-uncap,0.6,161.989541053772,83.40765237808213,17.511353492736816
mps-uncap,0.7,230.1607036590576,113.12389373779297,25.132722854614258
mps-uncap,0.1,68.50760936737058,38.10129165649414,9.574403762817383
mps-uncap,0.2,64.59957122802734,36.47261619567874,11.907792091369629
mps-uncap,0.3,86.78643226623534,35.84657907485961,13.57921123504637
mps-uncap,0.4,115.03360748291013,37.05664396286011,12.154614925384543
