mode,load,0_densenet201-32,1_inception_v3-2,2_resnet18-2
mps-uncap,0.8,689.0623569488525,422.5795269012451,53.12299728393555
mps-uncap,0.9,422.9612350463867,4555.980205535889,305.6902885437012
mps-uncap,1.0,8455.409526824951,6318.266868591309,5816.94221496582
mps-uncap,0.5,186.56158447265625,62.83283233642578,21.10600471496582
mps-uncap,0.6,205.8255672454834,119.30990219116211,29.002666473388672
mps-uncap,0.7,275.3596305847168,142.13967323303223,38.18154335021973
mps-uncap,0.1,83.81271362304688,40.53759574890137,12.352943420410156
mps-uncap,0.2,71.12550735473633,45.44353485107422,19.634485244750977
mps-uncap,0.3,116.91451072692871,46.17905616760254,23.743391036987305
mps-uncap,0.4,139.47534561157227,60.530900955200195,19.84381675720215
