mode,load,0_densenet121-2,1_inception_v3-16,2_vgg19-4
mps-uncap,0.8,9.694099426269531,11.976003646850586,4.3506622314453125
mps-uncap,0.9,12.178659439086914,13.446807861328125,4.657506942749023
mps-uncap,1.0,13.014078140258789,15.01154899597168,4.901528358459473
mps-uncap,0.5,11.367082595825195,11.163711547851562,3.672957420349121
mps-uncap,0.6,9.810924530029297,9.762048721313477,3.810405731201172
mps-uncap,0.7,9.562373161315918,10.183334350585938,3.980875015258789
mps-uncap,0.1,17.04239845275879,12.27712631225586,3.473043441772461
mps-uncap,0.2,13.510704040527344,11.91556453704834,3.4345388412475586
mps-uncap,0.3,12.967348098754883,12.12310791015625,3.4584999084472656
mps-uncap,0.4,11.885643005371094,11.615514755249023,3.522515296936035
