mode,load,0_densenet121-2,1_inception_v3-16,2_vgg19-4
mps-uncap,0.8,28.860926628112797,39.71982002258301,18.814682960510265
mps-uncap,0.9,61.417865753173835,64.94817733764647,41.7747974395752
mps-uncap,1.0,115.51856994628906,312.7013683319092,328.66148948669434
mps-uncap,0.5,21.96040153503418,20.643711090087894,7.920980453491211
mps-uncap,0.6,21.93574905395508,23.103904724121094,10.01863479614258
mps-uncap,0.7,24.434065818786628,25.470423698425293,13.15116882324219
mps-uncap,0.1,19.741535186767578,14.040946960449219,4.375863075256348
mps-uncap,0.2,22.813892364501953,14.838337898254398,5.318164825439454
mps-uncap,0.3,23.047304153442383,19.48370933532715,6.0660600662231445
mps-uncap,0.4,22.449493408203125,20.542526245117188,6.752634048461916
