mode,load,0_densenet121-2,1_inception_v3-16,2_vgg19-4
mps-uncap,0.8,14.734983444213867,16.097068786621094,6.968021392822266
mps-uncap,0.9,16.642332077026367,16.144275665283203,6.6165924072265625
mps-uncap,1.0,16.727924346923828,17.27771759033203,7.276296615600586
mps-uncap,0.5,18.65077018737793,15.751361846923828,6.298542022705078
mps-uncap,0.6,18.337249755859375,14.983654022216797,6.26373291015625
mps-uncap,0.7,17.879962921142578,15.276193618774414,6.444454193115234
mps-uncap,0.1,21.014690399169922,19.36054229736328,6.347179412841797
mps-uncap,0.2,21.852970123291016,15.421867370605469,6.810903549194336
mps-uncap,0.3,19.77086067199707,15.227079391479492,5.986928939819336
mps-uncap,0.4,19.787311553955078,15.030622482299805,6.002187728881836
