mode,load,0_densenet121-2,1_inception_v3-16,2_vgg19-4
mps-uncap,0.8,18.565845489501957,27.84276008605957,14.074397087097168
mps-uncap,0.9,48.77529144287111,51.39870643615721,37.03079223632814
mps-uncap,1.0,102.35714912414551,297.62425422668457,323.7292528152466
mps-uncap,0.5,10.986757278442388,9.805250167846685,3.8263797760009766
mps-uncap,0.6,11.417770385742191,12.172412872314453,5.757522583007819
mps-uncap,0.7,14.038109779357923,14.475131034851072,8.62274169921875
mps-uncap,0.1,1.4450550079345703,0.07462501525878906,0.07104873657226562
mps-uncap,0.2,9.64555740356445,3.635549545288093,1.1546850204467782
mps-uncap,0.3,10.282087326049805,8.490896224975584,2.4199485778808594
mps-uncap,0.4,10.740518569946289,9.483814239501955,3.055620193481446
