mode,load,0_densenet121-2,1_inception_v3-16,2_vgg19-4
mps-uncap,0.8,0.011444091796875,0.010728836059570312,0.008344650268554688
mps-uncap,0.9,0.010728836059570312,0.011205673217773438,0.008106231689453125
mps-uncap,1.0,0.010013580322265625,0.01239776611328125,0.01049041748046875
mps-uncap,0.5,0.011444091796875,0.011920928955078125,0.0095367431640625
mps-uncap,0.6,0.010967254638671875,0.011444091796875,0.010013580322265625
mps-uncap,0.7,0.01049041748046875,0.010251998901367188,0.008344650268554688
mps-uncap,0.1,0.019788742065429688,0.020742416381835938,0.011205673217773438
mps-uncap,0.2,0.010967254638671875,0.012636184692382812,0.010728836059570312
mps-uncap,0.3,0.012159347534179688,0.011682510375976562,0.011205673217773438
mps-uncap,0.4,0.012159347534179688,0.012874603271484375,0.010251998901367188
