mode,load,0_densenet121-2,1_inception_v3-16,2_vgg19-4
mps-uncap,0.8,71.42400741577148,119.70305442810059,44.53277587890625
mps-uncap,0.9,154.06012535095215,143.56613159179688,111.86933517456055
mps-uncap,1.0,218.353271484375,470.2281951904297,459.31386947631836
mps-uncap,0.5,46.486616134643555,44.76165771484375,25.584697723388672
mps-uncap,0.6,40.29393196105957,47.57094383239746,26.09729766845703
mps-uncap,0.7,90.38615226745605,50.641775131225586,40.85206985473633
mps-uncap,0.1,16.891002655029297,19.99831199645996,5.373954772949219
mps-uncap,0.2,33.28657150268555,18.992185592651367,8.68082046508789
mps-uncap,0.3,34.890174865722656,26.430845260620117,11.531352996826172
mps-uncap,0.4,48.423051834106445,34.12342071533203,16.681432723999023
