mode,load,0_densenet161-8,1_densenet201-8,2_mobilenet_v3_small-8
mps-uncap,0.8,18.043994903564453,21.422863006591797,5.527734756469727
mps-uncap,0.9,18.073558807373047,21.09551429748535,5.207300186157227
mps-uncap,1.0,19.19245719909668,21.437883377075195,5.308628082275391
mps-uncap,0.5,18.40496063232422,22.95660972595215,6.246328353881836
mps-uncap,0.6,18.680334091186523,23.154497146606445,6.46662712097168
mps-uncap,0.7,17.531871795654297,21.761417388916016,5.538463592529297
mps-uncap,0.1,27.035236358642578,33.8444709777832,7.276296615600586
mps-uncap,0.2,26.691675186157227,32.99570083618164,8.486747741699219
mps-uncap,0.3,26.52287483215332,23.948192596435547,7.137775421142578
mps-uncap,0.4,26.35669708251953,30.670881271362305,6.883144378662109
