mode,load,0_densenet161-32,1_squeezenet1_1-4,2_vgg19-16
mps-uncap,0.8,92.24915504455566,7.180333137512207,16.19422435760498
mps-uncap,0.9,100.12185573577881,9.83428955078125,16.81828498840332
mps-uncap,1.0,106.28318786621094,9.407997131347656,16.976356506347656
mps-uncap,0.5,55.960893630981445,3.7746429443359375,13.253450393676758
mps-uncap,0.6,59.824466705322266,3.879427909851074,14.041423797607422
mps-uncap,0.7,68.50504875183105,4.760980606079102,14.695167541503906
mps-uncap,0.1,35.34698486328125,3.9153099060058594,12.746334075927734
mps-uncap,0.2,35.434842109680176,3.906726837158203,12.778759002685547
mps-uncap,0.3,37.10317611694336,3.8149356842041016,12.876749038696289
mps-uncap,0.4,45.955777168273926,3.7887096405029297,13.200759887695312
