mode,load,0_densenet161-32,1_squeezenet1_1-4,2_vgg19-16
mps-uncap,0.8,110.22987127304077,19.25889730453495,24.75614547729492
mps-uncap,0.9,107.41367816925049,21.514296531677246,24.746179580688477
mps-uncap,1.0,111.03634834289551,20.958523750305172,24.295172691345215
mps-uncap,0.5,103.54599952697754,15.130186080932615,24.276247024536126
mps-uncap,0.6,102.48949527740479,18.811728954315186,24.657030105590817
mps-uncap,0.7,104.71756935119627,19.02461051940918,24.45077896118164
mps-uncap,0.1,65.653235912323,9.258227348327637,23.363339900970452
mps-uncap,0.2,66.14930868148804,9.921731948852539,22.150816917419437
mps-uncap,0.3,80.65495491027833,12.376937866210941,21.775350570678707
mps-uncap,0.4,90.48488140106203,15.713379383087155,23.75545978546143
