mode,load,0_densenet161-32,1_squeezenet1_1-4,2_vgg19-16
mps-uncap,0.8,34.888505935668945,1.7063617706298828,11.84844970703125
mps-uncap,0.9,36.00120544433594,1.6934871673583984,12.339115142822266
mps-uncap,1.0,36.002397537231445,1.744985580444336,12.670516967773438
mps-uncap,0.5,33.28990936279297,1.6775131225585938,11.673212051391602
mps-uncap,0.6,33.07819366455078,1.6927719116210938,11.697053909301758
mps-uncap,0.7,33.58268737792969,1.680612564086914,11.715888977050781
mps-uncap,0.1,34.40666198730469,2.160787582397461,11.603116989135742
mps-uncap,0.2,33.29944610595703,1.956939697265625,11.993885040283203
mps-uncap,0.3,32.895803451538086,1.888275146484375,11.572122573852539
mps-uncap,0.4,32.980918884277344,1.6908645629882812,11.724472045898438
