mode,load,0_densenet161-32,1_squeezenet1_1-4,2_vgg19-16
mps-uncap,0.8,163.83802890777588,10.647296905517578,42.46795177459717
mps-uncap,0.9,253.93056869506836,111.43064498901367,124.67765808105469
mps-uncap,1.0,2499.674081802368,1258.988380432129,2403.379440307617
mps-uncap,0.5,62.63327598571777,4.085302352905273,16.632080078125
mps-uncap,0.6,74.42355155944824,6.129622459411621,21.119117736816406
mps-uncap,0.7,84.97214317321777,7.699728012084961,23.624897003173828
mps-uncap,0.1,35.39097309112549,3.961801528930664,12.85851001739502
mps-uncap,0.2,36.73505783081055,3.963470458984375,12.912750244140625
mps-uncap,0.3,43.04659366607666,3.9348602294921875,13.158559799194336
mps-uncap,0.4,47.54769802093506,3.92305850982666,14.055848121643066
