mode,load,0_densenet161-32,1_squeezenet1_1-4,2_vgg19-16
mps-uncap,0.8,737.8659248352051,107.89299011230469,264.4474506378174
mps-uncap,0.9,901.1249542236328,776.6568660736084,547.2216606140137
mps-uncap,1.0,3525.388240814209,2524.9452590942383,5665.159225463867
mps-uncap,0.5,202.91423797607422,27.650833129882812,77.65626907348633
mps-uncap,0.6,159.22021865844727,49.25107955932617,111.06586456298828
mps-uncap,0.7,343.05310249328613,74.07665252685547,192.52395629882812
mps-uncap,0.1,0.05984306335449219,3.876924514770508,24.31344985961914
mps-uncap,0.2,43.425798416137695,16.340970993041992,34.84225273132324
mps-uncap,0.3,98.94704818725586,12.569665908813477,44.205427169799805
mps-uncap,0.4,133.1629753112793,32.514095306396484,65.31643867492676
