mode,load,0_densenet161-32,1_squeezenet1_1-4,2_vgg19-16
mps-uncap,0.8,564.319896697998,33.518218994140625,127.96511650085452
mps-uncap,0.9,611.711287498474,350.0027656555176,330.75737953186035
mps-uncap,1.0,3169.0874099731445,2358.3012104034424,4995.6992626190195
mps-uncap,0.5,117.90084838867188,10.974407196044922,36.61208152770996
mps-uncap,0.6,136.9052410125733,18.960356712341312,45.70970535278322
mps-uncap,0.7,171.0451126098633,22.761821746826172,57.20815658569338
mps-uncap,0.1,47.958111763000495,5.07061481475831,18.793821334838867
mps-uncap,0.2,56.144380569458,7.309913635253908,21.178627014160163
mps-uncap,0.3,70.21644115447998,8.310127258300783,24.572277069091797
mps-uncap,0.4,82.06260204315186,9.974575042724608,30.41315078735352
