mode,load,0_densenet161-32,1_squeezenet1_1-4,2_vgg19-16
mps-uncap,0.8,789.6347045898438,122.76077270507812,281.0933589935303
mps-uncap,0.9,994.1339492797852,779.3612480163574,565.9348964691162
mps-uncap,1.0,3631.8137645721436,2535.799264907837,5681.08057975769
mps-uncap,0.5,257.19761848449707,35.04538536071777,99.77149963378906
mps-uncap,0.6,224.1199016571045,63.570261001586914,127.80523300170898
mps-uncap,0.7,427.9139041900635,84.34581756591797,209.37204360961914
mps-uncap,0.1,65.75703620910645,18.31531524658203,43.00951957702637
mps-uncap,0.2,78.84430885314941,21.24476432800293,48.35152626037598
mps-uncap,0.3,135.26391983032227,22.385120391845703,60.31084060668945
mps-uncap,0.4,167.7868366241455,44.17586326599121,81.12812042236328
