mode,load,0_alexnet-32,1_efficientnet_b6-8,2_resnet101-16
mps-uncap,1.0,7001.599860816238,214.58644552258372,649.2808035592514
mig,1.0,6655.137605888381,225.14358831356643,438.53955405335745
