mode,load,0_alexnet-32,1_efficientnet_b6-8,2_resnet101-16
mps-uncap,1.0,0.007152557373046875,0.005245208740234375,0.000476837158203125
mig,1.0,0.0040531158447265625,0.00667572021484375,0.000476837158203125
