mode,load,0_alexnet-32,1_efficientnet_b6-8,2_resnet101-16
mps-uncap,1.0,4.403591156005859,37.32597827911377,24.65498447418213
mig,1.0,4.734992980957031,35.47859191894531,36.347150802612305
