mode,load,0_resnet101-16,1_resnet18-16,2_vgg13-2
mps-uncap,0.8,10.150909423828125,2.2971630096435547,1.6252994537353516
mps-uncap,0.9,10.156631469726562,2.310037612915039,1.6400814056396484
mps-uncap,1.0,10.603666305541992,2.322673797607422,1.6264915466308594
mps-uncap,0.5,10.068655014038086,2.2978782653808594,1.6245841979980469
mps-uncap,0.6,10.010004043579102,2.317190170288086,1.6269683837890625
mps-uncap,0.7,10.09225845336914,2.2983551025390625,1.621246337890625
mps-uncap,0.1,10.077238082885742,2.315521240234375,1.6283988952636719
mps-uncap,0.2,10.090827941894531,2.3179054260253906,1.6262531280517578
mps-uncap,0.3,10.021686553955078,2.301454544067383,1.6222000122070312
mps-uncap,0.4,10.077238082885742,2.297639846801758,1.6226768493652344
