mode,load,0_resnet101-16,1_resnet18-16,2_vgg13-2
mps-uncap,0.8,21.640419960021973,5.852937698364258,3.95047664642334
mps-uncap,0.9,31.67438507080078,8.785247802734375,5.501985549926758
mps-uncap,1.0,119.15206909179688,72.40033149719238,54.01933193206787
mps-uncap,0.5,13.771295547485352,3.496885299682617,2.3462772369384766
mps-uncap,0.6,15.31827449798584,3.837704658508301,2.6967525482177734
mps-uncap,0.7,17.66037940979004,4.580378532409668,3.0748844146728516
mps-uncap,0.1,12.566089630126953,3.192901611328125,1.8961429595947266
mps-uncap,0.2,12.812614440917969,3.1375885009765625,1.851201057434082
mps-uncap,0.3,13.115167617797852,3.2575130462646484,1.8715858459472656
mps-uncap,0.4,13.158321380615234,3.2765865325927734,1.964569091796875
