mode,load,0_resnet101-16,1_resnet18-16,2_vgg13-2
mps-uncap,0.8,104.57491874694824,60.80937385559082,31.328439712524414
mps-uncap,0.9,191.56837463378906,78.11713218688965,60.55426597595215
mps-uncap,1.0,635.2200508117676,574.763298034668,301.5780448913574
mps-uncap,0.5,39.57343101501465,24.62291717529297,12.499809265136719
mps-uncap,0.6,90.56949615478516,20.328044891357422,26.128292083740234
mps-uncap,0.7,77.77953147888184,36.82756423950195,22.655487060546875
mps-uncap,0.1,15.461444854736328,3.172159194946289,2.9392242431640625
mps-uncap,0.2,20.598888397216797,7.147789001464844,5.174160003662109
mps-uncap,0.3,22.530078887939453,7.477998733520508,6.907463073730469
mps-uncap,0.4,29.67047691345215,11.781692504882812,11.099100112915039
