mode,load,0_densenet121-2,1_densenet169-8,2_efficientnet_b7-32
mps-uncap,0.8,212.51278877258304,224.97633934021,411.3222455978394
mps-uncap,0.9,434.35458660125647,450.9602832794187,1508.9341449737549
mps-uncap,1.0,5348.341345787048,626.7552971839906,1746.6189432144165
mps-uncap,0.5,58.16025733947756,93.64233732223494,182.97347068786613
mps-uncap,0.6,80.43986320495607,116.27149581909175,242.13708877563448
mps-uncap,0.7,122.17504978179917,139.26715850830067,432.2233080863953
mps-uncap,0.1,32.113075256347656,44.67062950134278,89.26147222518921
mps-uncap,0.2,39.58511352539062,60.089111328125,97.26718664169313
mps-uncap,0.3,44.26116466522216,56.44127368927003,144.16641235351534
mps-uncap,0.4,62.96287059783938,60.27150154113763,165.0967907905579
