mode,load,0_densenet121-2,1_densenet169-8,2_efficientnet_b7-32
mps-uncap,0.8,19.376039505004883,34.63029861450195,54.450035095214844
mps-uncap,0.9,20.743846893310547,39.443254470825195,55.626869201660156
mps-uncap,1.0,24.452686309814453,38.45417499542236,56.09631538391113
mps-uncap,0.5,14.231204986572266,17.944812774658203,50.618886947631836
mps-uncap,0.6,13.255834579467773,18.035888671875,52.115440368652344
mps-uncap,0.7,17.403602600097656,27.7860164642334,52.874207496643066
mps-uncap,0.1,18.090248107910156,25.227785110473633,48.078060150146484
mps-uncap,0.2,18.33200454711914,23.987770080566406,48.882126808166504
mps-uncap,0.3,16.60168170928955,18.085956573486328,49.208641052246094
mps-uncap,0.4,13.450980186462402,17.5626277923584,49.710750579833984
