mode,load,0_densenet121-2,1_densenet169-8,2_efficientnet_b7-32
mps-uncap,0.8,9.965181350708008,16.449928283691406,63.60507011413574
mps-uncap,0.9,54.71980571746826,90.1099443435669,326.91049575805664
mps-uncap,1.0,1406.6948890686035,124.34899806976318,1017.3218250274658
mps-uncap,0.5,0.050067901611328125,0.05745887756347656,2.906322479248047
mps-uncap,0.6,0.05316734313964844,0.0591278076171875,6.012320518493652
mps-uncap,0.7,0.0642538070678711,0.06031990051269531,28.868794441223145
mps-uncap,0.1,0.06389617919921875,0.06341934204101562,0.0692605972290039
mps-uncap,0.2,0.06365776062011719,0.06651878356933594,0.06771087646484375
mps-uncap,0.3,0.05793571472167969,0.059604644775390625,0.06818771362304688
mps-uncap,0.4,0.057816505432128906,0.060558319091796875,0.0699758529663086
