mode,load,0_densenet121-2,1_densenet169-8,2_efficientnet_b7-32
mps-uncap,0.8,6.920099258422852,9.737730026245117,48.18415641784668
mps-uncap,0.9,6.936550140380859,9.755134582519531,48.29096794128418
mps-uncap,1.0,7.005453109741211,10.205745697021484,48.83885383605957
mps-uncap,0.5,6.968975067138672,9.822607040405273,47.948598861694336
mps-uncap,0.6,6.867885589599609,9.836673736572266,48.017024993896484
mps-uncap,0.7,6.887674331665039,9.86480712890625,48.09403419494629
mps-uncap,0.1,7.48443603515625,10.99252700805664,47.96028137207031
mps-uncap,0.2,7.611751556396484,10.021448135375977,48.11596870422363
mps-uncap,0.3,6.87718391418457,9.872674942016602,47.971487045288086
mps-uncap,0.4,6.958484649658203,9.718894958496094,48.05898666381836
