mode,load,0_densenet121-2,1_densenet169-8,2_efficientnet_b7-32
mps-uncap,0.8,6.9637298583984375,9.954214096069336,48.23184013366699
mps-uncap,0.9,7.086992263793945,9.865045547485352,48.367977142333984
mps-uncap,1.0,7.179737091064453,10.49947738647461,48.913002014160156
mps-uncap,0.5,7.116556167602539,9.872198104858398,48.01583290100098
mps-uncap,0.6,6.949186325073242,9.900331497192383,48.13218116760254
mps-uncap,0.7,6.911277770996094,9.979009628295898,48.18558692932129
mps-uncap,0.1,7.499933242797852,11.022090911865234,48.02966117858887
mps-uncap,0.2,7.643461227416992,10.196924209594727,48.16293716430664
mps-uncap,0.3,6.90150260925293,10.069131851196289,47.99079895019531
mps-uncap,0.4,7.006168365478516,9.847164154052734,48.154354095458984
