mode,load,0_densenet121-2,1_densenet169-8,2_efficientnet_b7-32
mps-uncap,0.8,29.032921791076664,42.65408515930176,56.12893104553223
mps-uncap,0.9,29.71498966217041,43.59261989593506,56.592702865600586
mps-uncap,1.0,31.9058895111084,42.4497127532959,56.86478614807129
mps-uncap,0.5,27.120351791381836,40.99013805389404,54.03928756713867
mps-uncap,0.6,28.808307647705078,39.73112106323243,55.018496513366706
mps-uncap,0.7,27.778196334838867,41.56994819641113,55.29963970184326
mps-uncap,0.1,19.55699920654297,27.327919006347656,51.560401916503906
mps-uncap,0.2,20.287466049194336,37.02688217163086,52.3449182510376
mps-uncap,0.3,25.08540153503418,37.59279251098633,52.526140213012695
mps-uncap,0.4,26.589155197143555,36.84377670288086,53.153133392333984
