mode,load,0_densenet121-2,1_densenet169-8,2_efficientnet_b7-32
mps-uncap,0.8,31.24253511428833,44.8854923248291,56.81828498840332
mps-uncap,0.9,31.352379322052002,45.060157775878906,56.98910713195801
mps-uncap,1.0,33.77068042755127,43.89710426330567,57.25661277770996
mps-uncap,0.5,30.241141319274906,43.89204263687133,55.179643630981445
mps-uncap,0.6,32.50984191894531,42.711186408996575,56.086204051971436
mps-uncap,0.7,30.500979423522946,44.11463737487792,56.244754791259766
mps-uncap,0.1,28.685665130615238,38.69349479675294,52.9022216796875
mps-uncap,0.2,29.214315414428707,42.78373718261719,53.63012552261353
mps-uncap,0.3,31.241407394409176,41.84171676635742,54.39573287963867
mps-uncap,0.4,31.20255470275879,42.0163631439209,54.93592023849487
