mode,load,0_efficientnet_b7-8,1_resnet18-16,2_vgg13-32
mps-uncap,0.8,48.25633324532069,658.1353905721228,1420.7409076584822
mps-uncap,0.9,57.035973685435415,771.3997519090793,1536.4920715402302
mps-uncap,1.0,63.829605933924,864.172469905392,1710.8967910632562
mps-uncap,0.5,29.08753962774429,431.6716676272601,853.5924270087327
mps-uncap,0.6,34.408868158009426,531.4098768756373,1020.5597928022135
mps-uncap,0.7,43.185908374754646,586.0351415910936,1196.7029114471443
mps-uncap,0.1,7.113812179862685,92.20095630198783,187.06451607433445
mps-uncap,0.2,13.361744585783601,183.2796803523446,354.4768936042337
mps-uncap,0.3,15.57460654395869,239.1835581277934,551.9457961639255
mps-uncap,0.4,25.60280802905222,352.3002505372705,698.2793156926381
