mode,load,0_efficientnet_b7-8,1_resnet18-16,2_vgg13-32
mps-uncap,0.8,15.582561492919922,2.3088455200195312,14.576911926269531
mps-uncap,0.9,15.548467636108398,2.306699752807617,14.57357406616211
mps-uncap,1.0,16.156435012817383,2.341032028198242,14.563322067260742
mps-uncap,0.5,15.411376953125,2.3314952850341797,14.482498168945312
mps-uncap,0.6,15.323162078857422,2.3157596588134766,14.510631561279297
mps-uncap,0.7,15.403985977172852,2.3157596588134766,14.524221420288086
mps-uncap,0.1,15.54417610168457,2.3026466369628906,14.475584030151367
mps-uncap,0.2,15.496015548706055,2.305269241333008,14.45317268371582
mps-uncap,0.3,15.360832214355469,2.301931381225586,14.456033706665039
mps-uncap,0.4,15.258312225341797,2.314329147338867,14.44864273071289
