mode,load,0_efficientnet_b7-8,1_resnet18-16,2_vgg13-32
mps-uncap,0.8,0.060558319091796875,0.05435943603515625,14.650106430053711
mps-uncap,0.9,16.669750213623047,5.841493606567383,26.174187660217285
mps-uncap,1.0,309.5400333404541,52.3838996887207,105.99732398986816
mps-uncap,0.5,0.05829334259033203,0.05030632019042969,0.052928924560546875
mps-uncap,0.6,0.05841255187988281,0.04839897155761719,0.07724761962890625
mps-uncap,0.7,0.05793571472167969,0.04863739013671875,6.378531455993652
mps-uncap,0.1,0.06282329559326172,0.059604644775390625,0.06961822509765625
mps-uncap,0.2,0.061511993408203125,0.05745887756347656,0.061631202697753906
mps-uncap,0.3,0.06318092346191406,0.05459785461425781,0.05269050598144531
mps-uncap,0.4,0.05829334259033203,0.04935264587402344,0.05161762237548828
