mode,load,0_efficientnet_b7-8,1_resnet18-16,2_vgg13-32
mps-uncap,0.8,491.00208282470703,143.1906223297119,211.21931076049805
mps-uncap,0.9,1151.4596939086914,146.83771133422852,254.33683395385742
mps-uncap,1.0,1990.873098373413,492.0942783355713,609.9212169647217
mps-uncap,0.5,146.9249725341797,44.50345039367676,85.0367546081543
mps-uncap,0.6,197.00932502746582,62.63136863708496,111.54031753540039
mps-uncap,0.7,318.77589225769043,94.15650367736816,373.96717071533203
mps-uncap,0.1,46.86546325683594,18.479108810424805,32.26733207702637
mps-uncap,0.2,61.52486801147461,27.457237243652344,45.77302932739258
mps-uncap,0.3,76.52854919433594,31.831026077270508,59.03887748718262
mps-uncap,0.4,80.03783226013184,45.830488204956055,66.04719161987305
