mode,load,0_efficientnet_b7-8,1_resnet18-16,2_vgg13-32
mps-uncap,0.8,122.50280380249023,17.978811264038086,18.076181411743164
mps-uncap,0.9,131.21275901794434,19.436120986938477,18.24796199798584
mps-uncap,1.0,135.91694831848145,19.110107421875,18.665075302124023
mps-uncap,0.5,67.20654964447023,14.998269081115724,16.398048400878906
mps-uncap,0.6,80.2725791931153,15.657234191894531,16.933584213256836
mps-uncap,0.7,102.32512950897217,16.72530174255371,17.48836040496826
mps-uncap,0.1,33.84199142456055,4.580068588256838,15.387487411499023
mps-uncap,0.2,34.34185981750488,7.955789566040039,15.509510040283203
mps-uncap,0.3,42.4807071685791,12.308430671691895,15.68028926849365
mps-uncap,0.4,51.72908306121827,13.342070579528809,16.005682945251465
