mode,load,0_inception_v3-32,1_resnet18-16,2_vgg16-8
mps-uncap,0.8,0.012636184692382812,0.0095367431640625,0.009059906005859375
mps-uncap,0.9,0.013113021850585938,0.01049041748046875,0.009059906005859375
mps-uncap,1.0,0.014066696166992188,0.010728836059570312,0.011205673217773438
mps-uncap,0.5,0.01239776611328125,0.0095367431640625,0.01049041748046875
mps-uncap,0.6,0.013828277587890625,0.009775161743164062,0.01049041748046875
mps-uncap,0.7,0.012636184692382812,0.010013580322265625,0.009298324584960938
mps-uncap,0.1,0.021219253540039062,0.011920928955078125,0.011444091796875
mps-uncap,0.2,0.01811981201171875,0.011444091796875,0.011444091796875
mps-uncap,0.3,0.013828277587890625,0.009775161743164062,0.011205673217773438
mps-uncap,0.4,0.01239776611328125,0.010728836059570312,0.011920928955078125
