mode,load,0_inception_v3-32,1_resnet18-16,2_vgg16-8
mps-uncap,0.8,38.18631172180176,12.907266616821289,11.334657669067383
mps-uncap,0.9,40.589094161987305,12.473106384277344,11.319875717163086
mps-uncap,1.0,39.18337821960449,13.361454010009766,11.251688003540039
mps-uncap,0.5,38.23351860046387,11.776924133300781,9.890317916870117
mps-uncap,0.6,37.07385063171387,11.826515197753906,10.482549667358398
mps-uncap,0.7,39.897918701171875,12.892723083496094,10.474681854248047
mps-uncap,0.1,21.651029586791992,9.838581085205078,9.335756301879883
mps-uncap,0.2,27.21714973449707,9.89222526550293,9.503364562988281
mps-uncap,0.3,29.647111892700195,10.58340072631836,10.231971740722656
mps-uncap,0.4,30.534744262695312,10.971546173095703,10.030508041381836
