mode,load,0_inception_v3-32,1_resnet18-16,2_vgg16-8
mps-uncap,0.8,190.66524505615234,78.62448692321777,119.83036994934082
mps-uncap,0.9,262.7439498901367,103.74021530151367,176.29384994506836
mps-uncap,1.0,676.5563488006592,472.9623794555664,713.6313915252686
mps-uncap,0.5,61.77330017089844,28.384685516357422,36.81516647338867
mps-uncap,0.6,123.79884719848633,32.62042999267578,54.10647392272949
mps-uncap,0.7,103.58381271362305,47.47366905212402,59.027671813964844
mps-uncap,0.1,26.14760398864746,9.865045547485352,13.922929763793945
mps-uncap,0.2,28.34033966064453,12.82644271850586,14.997720718383789
mps-uncap,0.3,45.40300369262695,17.851591110229492,22.664308547973633
mps-uncap,0.4,43.20645332336426,18.47219467163086,22.318124771118164
