mode,load,0_inception_v3-32,1_resnet18-16,2_vgg16-8
mps-uncap,0.8,31.9063663482666,8.13281536102295,10.93602180480957
mps-uncap,0.9,51.929473876953125,11.183023452758789,15.995025634765625
mps-uncap,1.0,198.15683364868164,103.7912368774414,306.65040016174316
mps-uncap,0.5,15.653014183044434,3.5271644592285156,6.256103515625
mps-uncap,0.6,19.379854202270508,5.097508430480957,7.044076919555664
mps-uncap,0.7,23.427963256835938,6.294369697570801,8.197307586669922
mps-uncap,0.1,11.954545974731445,3.168344497680664,5.334973335266113
mps-uncap,0.2,12.22848892211914,3.1158924102783203,5.31005859375
mps-uncap,0.3,12.731432914733887,3.2155513763427734,5.357503890991211
mps-uncap,0.4,14.653682708740234,3.3097267150878906,5.756378173828125
