mode,load,0_inception_v3-32,1_resnet18-16,2_vgg16-8
mps-uncap,0.8,10.47372817993164,2.3164749145507812,5.183696746826172
mps-uncap,0.9,10.513544082641602,2.3305416107177734,5.186557769775391
mps-uncap,1.0,10.943174362182617,2.3148059844970703,5.208253860473633
mps-uncap,0.5,10.35618782043457,2.3047924041748047,5.158185958862305
mps-uncap,0.6,10.396718978881836,2.3088455200195312,5.156517028808594
mps-uncap,0.7,10.423898696899414,2.3262500762939453,5.161523818969727
mps-uncap,0.1,10.375022888183594,2.3148059844970703,5.155801773071289
mps-uncap,0.2,10.38503646850586,2.3055076599121094,5.152225494384766
mps-uncap,0.3,10.415077209472656,2.3190975189208984,5.153417587280273
mps-uncap,0.4,10.368824005126953,2.3069381713867188,5.161523818969727
