mode,load,0_inception_v3-32,1_resnet18-16,2_vgg16-8
mps-uncap,0.8,45.72992324829101,13.366770744323723,22.490930557250987
mps-uncap,0.9,110.4618549346924,24.955034255981452,40.18182754516606
mps-uncap,1.0,394.80156898498535,268.6036586761475,558.516263961792
mps-uncap,0.5,9.736585617065435,2.6598930358886723,5.9947967529296875
mps-uncap,0.6,14.980745315551768,4.552030563354493,8.678102493286135
mps-uncap,0.7,25.832319259643562,6.911873817443848,11.457443237304688
mps-uncap,0.1,0.07109642028808594,0.07200241088867188,0.07081031799316406
mps-uncap,0.2,0.07116794586181639,0.06866455078125,0.8810281753540039
mps-uncap,0.3,0.12929439544677868,0.7299423217773435,2.9968261718750004
mps-uncap,0.4,8.223724365234375,1.6667842864990234,4.396915435791016
