mode,load,0_inception_v3-32,1_resnet18-16,2_vgg16-8
mps-uncap,0.8,129.34898376464838,47.84738779067997,72.92279243469243
mps-uncap,0.9,218.37494850158689,67.9201889038086,129.60435390472384
mps-uncap,1.0,540.4814076423645,424.1476488113404,661.4416360855104
mps-uncap,0.5,48.68094444274887,15.645256042480467,20.224833488464416
mps-uncap,0.6,62.22861289978026,18.694202899932815,27.218518257141103
mps-uncap,0.7,82.40689754486083,26.2608170509339,32.64684677124027
mps-uncap,0.1,21.923575401306156,6.81034803390503,9.777712821960451
mps-uncap,0.2,25.108749866485603,8.23773622512818,11.568138599395756
mps-uncap,0.3,30.35140037536622,10.271162986755371,13.283452987670898
mps-uncap,0.4,36.271533966064446,12.10622787475586,15.948383808135969
