mode,load,0_inception_v3-32,1_resnet18-16,2_vgg16-8
mps-uncap,0.8,23.204803466796875,6.612062454223633,6.652355194091797
mps-uncap,0.9,30.8530330657959,7.535457611083984,7.394313812255859
mps-uncap,1.0,36.025166511535645,9.038925170898438,7.9021453857421875
mps-uncap,0.5,14.630675315856934,3.1609535217285156,5.391597747802734
mps-uncap,0.6,16.223669052124023,3.645658493041992,5.998492240905762
mps-uncap,0.7,18.69034767150879,4.650235176086426,6.233930587768555
mps-uncap,0.1,11.878252029418945,3.0939579010009766,5.265951156616211
mps-uncap,0.2,12.100458145141602,3.021240234375,5.242824554443359
mps-uncap,0.3,12.448668479919434,3.0655860900878906,5.263090133666992
mps-uncap,0.4,13.062238693237305,3.131866455078125,5.284547805786133
