mode,load,0_inception_v3-32,1_resnet18-16,2_vgg16-8
mps-uncap,0.8,155.7753086090088,74.04756546020508,113.48533630371094
mps-uncap,0.9,231.09769821166992,94.62738037109375,169.45362091064453
mps-uncap,1.0,641.5443420410156,462.4660015106201,705.254316329956
mps-uncap,0.5,49.6368408203125,22.978782653808594,30.41839599609375
mps-uncap,0.6,87.0506763458252,24.985790252685547,47.480106353759766
mps-uncap,0.7,86.40885353088379,39.34144973754883,51.0401725769043
mps-uncap,0.1,14.448881149291992,4.86302375793457,8.720874786376953
mps-uncap,0.2,17.949819564819336,6.214141845703125,9.810209274291992
mps-uncap,0.3,21.86894416809082,11.370182037353516,15.201807022094727
mps-uncap,0.4,25.42567253112793,14.652013778686523,16.18790626525879
