mode,load,0_resnet101-4,1_resnet101-4,2_resnet101-4,3_resnet101-4
mig,0.1,50.107717514038086,43.395042419433594,42.11902618408203,43.43986511230469
mig,0.2,44.928550720214844,39.17407989501953,49.16262626647949,83.23812484741211
mig,0.3,51.40829086303711,41.53108596801758,57.84296989440918,90.64531326293945
mig,0.4,65.06800651550293,76.63893699645996,72.6628303527832,116.22834205627441
mig,0.5,76.51638984680176,98.6931324005127,93.16158294677734,152.21714973449707
mig,0.6,135.90383529663086,103.90806198120117,104.10571098327637,203.49359512329102
mig,0.7,179.45361137390137,168.9302921295166,154.19912338256836,233.3199977874756
mig,0.8,261.60478591918945,198.34065437316895,347.6738929748535,605.2558422088623
mig,0.9,1801.3274669647217,663.9490127563477,440.42277336120605,879.8220157623291
mig,1.0,4024.355888366699,4320.154905319214,4603.811740875244,4960.141181945801
