mode,load,0_resnet101-4,1_resnet101-4,2_resnet101-4,3_resnet101-4
mig,0.1,16.123056411743164,16.442537307739258,16.425609588623047,21.713972091674805
mig,0.2,11.533021926879883,11.639118194580078,11.806964874267578,21.620750427246094
mig,0.3,11.302709579467773,11.41214370727539,11.440038681030273,21.6982364654541
mig,0.4,11.296510696411133,11.45482063293457,11.40904426574707,21.768689155578613
mig,0.5,11.366844177246094,11.504173278808594,11.52801513671875,21.862149238586426
mig,0.6,11.427640914916992,11.55388355255127,11.58285140991211,21.915316581726074
mig,0.7,11.524677276611328,11.675238609313965,11.651158332824707,22.05359935760498
mig,0.8,11.562108993530273,11.719584465026855,11.742472648620605,22.14038372039795
mig,0.9,11.387228965759277,11.50977611541748,11.472105979919434,21.953105926513672
mig,1.0,11.190176010131836,11.330127716064453,11.319994926452637,21.782398223876953
