mode,load,0_resnet101-4,1_resnet101-4,2_resnet101-4,3_resnet101-4
mig,0.1,20.810604095458984,20.820116996765137,21.13251924514771,22.24431037902832
mig,0.2,19.516496658325202,19.428865909576423,19.640016555786133,22.363853454589844
mig,0.3,16.073577404022217,16.204257011413574,16.05796337127686,22.40159034729004
mig,0.4,12.65393257141114,13.010163307189927,12.88488388061523,22.475755214691162
mig,0.5,12.183146476745605,12.281351089477539,12.371182441711426,22.771716117858887
mig,0.6,12.311005592346191,12.459285259246828,12.480163574218752,22.882215976715088
mig,0.7,12.429323196411133,12.622308731079102,12.62796401977539,22.990472316741943
mig,0.8,12.452230453491211,12.598397731781004,12.666177749633789,23.145473003387455
mig,0.9,12.602734565734865,12.677536010742188,12.599859237670897,23.212080001831055
mig,1.0,12.210452556610107,12.391293048858643,12.412304878234862,22.876265048980713
