mode,load,0_resnet101-4,1_resnet101-4,2_resnet101-4,3_resnet101-4
mig,0.1,16.542434692382812,17.204761505126953,16.791224479675293,21.808624267578125
mig,0.2,12.773513793945312,12.940406799316406,13.475656509399414,21.76833152770996
mig,0.3,11.689901351928711,11.752843856811523,11.830925941467285,21.90566062927246
mig,0.4,11.764764785766602,11.842966079711914,11.89732551574707,22.140860557556152
mig,0.5,13.78631591796875,13.999223709106445,14.299631118774414,23.810267448425293
mig,0.6,18.656253814697266,18.18251609802246,17.792105674743652,38.2617712020874
mig,0.7,24.335861206054688,24.676799774169922,22.6743221282959,45.33648490905762
mig,0.8,41.91291332244873,40.98331928253174,41.112303733825684,84.93208885192871
mig,0.9,975.3432273864746,177.33991146087646,93.64783763885498,197.8464126586914
mig,1.0,1318.2604312896729,2502.551317214966,2021.708607673645,3205.140709877014
