mode,load,0_densenet121-4,1_densenet121-4,2_densenet121-4,3_densenet121-4
mig,0.1,18.810710906982422,18.3688759803772,18.868837356567383,18.53707790374756
mig,0.2,18.885922431945797,18.638944625854492,18.823575973510742,19.21260356903076
mig,0.3,16.14672183990479,16.42099380493164,16.440744400024418,18.21128845214844
mig,0.4,12.860870361328125,12.876510620117188,12.902288436889647,16.411314010620117
mig,0.5,12.443094253540039,12.260684967041016,12.271842956542967,13.86038064956665
mig,0.6,10.04326343536377,11.381311416625977,11.154794692993164,13.872613906860352
mig,0.7,8.897581100463867,9.124910831451416,8.976931571960447,13.842105865478516
mig,0.8,8.644819259643551,8.625710010528566,8.422746658325192,13.791823387145996
mig,0.9,7.852315902709961,7.9709434509277335,7.995443344116211,13.769605159759521
mig,1.0,7.817602157592773,7.943418025970459,7.974362373352051,13.753113746643066
