mode,load,0_densenet121-4,1_densenet121-4,2_densenet121-4,3_densenet121-4
mig,0.1,0.0133514404296875,0.014066696166992188,0.012874603271484375,0.016450881958007812
mig,0.2,0.011682510375976562,0.011444091796875,0.01239776611328125,0.012636184692382812
mig,0.3,0.010013580322265625,0.011205673217773438,0.011682510375976562,0.011920928955078125
mig,0.4,0.011682510375976562,0.009775161743164062,0.010728836059570312,0.012159347534179688
mig,0.5,0.010013580322265625,0.010728836059570312,0.011205673217773438,0.010251998901367188
mig,0.6,0.010013580322265625,0.009298324584960938,0.009775161743164062,0.011682510375976562
mig,0.7,0.009775161743164062,0.010013580322265625,0.010728836059570312,0.010251998901367188
mig,0.8,0.009059906005859375,0.010013580322265625,0.010251998901367188,0.011920928955078125
mig,0.9,0.011205673217773438,0.011205673217773438,0.010251998901367188,0.011682510375976562
mig,1.0,0.011444091796875,0.011682510375976562,0.011205673217773438,0.01049041748046875
