mode,load,0_efficientnet_b5-16,1_efficientnet_b5-16,2_efficientnet_b5-16,3_efficientnet_b5-16
mig,0.1,53.913116455078125,54.14164066314697,54.05771732330322,105.53336143493652
mig,0.2,54.04543876647949,54.207563400268555,54.22568321228027,105.58068752288818
mig,0.3,54.31663990020752,54.54277992248535,54.44002151489258,106.06789588928223
mig,0.4,54.755568504333496,55.34923076629639,54.982662200927734,107.85675048828125
mig,0.5,68.30072402954102,67.0320987701416,63.58599662780762,141.90685749053955
mig,0.6,84.65075492858887,97.74434566497803,91.60089492797852,187.43896484375
mig,0.7,99.42317008972168,143.63789558410645,126.4117956161499,184.89933013916016
mig,0.8,166.0008430480957,267.8706645965576,230.78691959381104,293.5943603515625
mig,0.9,1237.8871440887451,502.37154960632324,367.3880100250244,1105.1323413848877
mig,1.0,2994.9989318847656,3535.502552986145,3869.6422576904297,3747.6236820220947
