mode,load,0_efficientnet_b5-16,1_efficientnet_b5-16,2_efficientnet_b5-16,3_efficientnet_b5-16
mig,0.1,54.633331298828125,54.83846664428711,54.518961906433105,106.04629516601562
mig,0.2,54.90407943725586,55.01523017883301,55.112385749816895,106.85946941375732
mig,0.3,55.02514839172363,55.107736587524414,55.097222328186035,106.74848556518555
mig,0.4,55.04775047302246,55.10721206665039,55.21845817565918,106.7965030670166
mig,0.5,54.964637756347656,55.07254600524902,55.21721839904786,107.20155239105225
mig,0.6,55.208802223205566,55.3358793258667,55.379581451416016,107.17556476593018
mig,0.7,55.37080764770508,55.69865703582764,55.35752773284912,107.62238502502441
mig,0.8,55.53288459777833,55.80086708068848,55.70220947265625,108.08978080749512
mig,0.9,55.909013748168945,56.101226806640625,56.224775314331055,108.62298011779785
mig,1.0,56.085205078125,56.17861747741699,56.13594055175781,108.84544849395752
