mode,load,0_efficientnet_b5-16,1_efficientnet_b5-16,2_efficientnet_b5-16,3_efficientnet_b5-16
mig,0.1,46.86396360397339,47.74395942687996,37.28454113006592,162.54449844360352
mig,0.2,59.75297451019284,116.33576393127424,82.59627342224117,141.76779985427865
mig,0.3,84.84255313873281,106.42679214477538,105.96297979354853,198.64226341247584
mig,0.4,137.0922327041626,131.67433023452733,123.57473373413086,234.98120307922352
mig,0.5,211.64587020873967,194.82672214508045,153.76550674438477,435.2964043617249
mig,0.6,344.1588282585144,285.28382539749174,386.75282001495356,763.6905908584604
mig,0.7,333.4179878234865,478.86537313461275,498.68862152099604,531.168794631958
mig,0.8,1132.5838470458987,1008.0912303924558,935.7894897460936,1447.1010351181028
mig,0.9,3093.228340148926,1402.516531944275,1157.6752948760986,3502.4398803710938
mig,1.0,4722.20726966858,5903.63890171051,7897.378587722778,8542.501003742218
